Cler_surn	Cler_fore
Anstey	Johes
Anstey	Robert
Anstie	Michaell
Anstis	Thomas
Anston	Roger
Anstye	--
Anstye	Josephus
Anstye	Michaelis
Anterby	Radulphus
Anthill	Johannes
Anthonius	Carolus
Anthony	Charles
Anthony	Edwardus
Anthony	George
Anthony	Johes
Anthony	Robertus
Anthony	Thomas
Anthony	unknown
Anthrobus	Isack
Anthrobus	John
Anthrobus	Thomas
Anton	Robertus
Antony	Andreas
Antram	Johannes
Antram	Richard
Antram	Richardus
Antrim	Samuel
Antrim	Samuell
Antrobus	George
Antrobus	George
Antrobus	Georgius
Antrobus	Guilielmus
Antrobus	Isaac
Antrobus	Isack
Antrobus	John
Antrobus	not given
Antrobus	Ranulphus
Antrobus	Rawf
Antrobus	William
Antropus	not given
Antrum	Sam:
Antrum	Samuell
Antyll	Georgius
Anwick	Amon
Anwil	Ellis
Anwill	Ellis
Anwill	Evanus
Anwill	Johannes
Anwill	John
Anwill	William
Anwyl	Johannes
Anwyl	Lewis
Anwyl	Maurice
Anwyl	Owen
Anwyl	Rice
Anwyl	Robert
Anwyl	William
Anwyll	Ellis
Anwyll	Gulielmus
Anwyll	Owen
Anyan	
Anyan	Thomas
Anyntyne	Wilhelmus
Anyon	
Anyon	Christoferus
Anyon	Joannes
Anyon	Johannes
Anyon	Willelmus
Anyssen	Wills
Anzelark	Robert
ap  David	Rhesus
ap  gr Phivion (?)	David
ap  Jenkins	Richard
ap  John	Johannes
ap -- David	Robertus
ap David	Edward
ap David	Elizeus
ap David	Griffinus
ap David	Griffith
ap David	Gruffith
ap David	Hugh
ap David	Hughe
ap David	Hugo
ap David	Johannes
ap David	Lewes
ap David	Lodovicus
ap David	Morgan
ap David	Owinus
ap David	Phelipp
ap David	Richard
ap David	Richardus
ap David	Roger
ap David	Rogerus
ap David	Symon
ap David	Thomas
ap David	William
ap David (the elder)	Hughe
ap David ap Jenken	Gruffith
ap David ap Res	Hary
ap David ap Res	Peres
ap David ap Thomas	Hugh
ap David ap Thomas	Hughe
ap David apThomas	William
ap David Lloyd	Johannes
ap David Lloyd	John
ap David Vaghan	Hugh
ap Davids	Hugo
ap Davis ap Res	Ellyce
ap Day (?)	Hugo
Ap daye	Johannes
ap Dayvid	Hugh
ap Dd	Griffinus
ap D[avy]d	Rhys
ap Edward	David
ap Edward	Evan
ap Edward	John
ap Edward	Robert
ap Ellis	Griffinus
ap Ellis	Johannes
ap Ellyze	Gruffith
ap Ellyze	John
ap Evan	William
ap Evans	David
ap Gors	Rhys
ap Griffith	Fulco
ap Griffith	Rees
ap Griffith	Richard
ap Griffith ap Phivion	David
Ap Griffithe	Philip
Ap Griffiths	David
ap Griffiths	Richardus
ap Gruffith	Ffowke
ap Gruffith	John
ap Gruffith	Thomas
ap Gwill'm	Thomas
ap Gwyllym	Rotheruth
ap Harry	Johannes
ap Harrye	Richard
ap Hell	Griffith
ap Hoell	Griffith
ap Hoell	Henricus
ap Hoell	Hughe
ap Hoell	Richardus
ap Hoell	Robert
ap Hoell	Robertus
ap Hoell	Thomas
ap Holl	Elizeus
ap Holl	Willimus
ap Holl--	Griffith
ap Howell	John
ap Howell	Lewis
ap Howell	Thomas
ap Hugh	David
ap Hugh	Robert
ap Hughe	Davye
ap Hughe	Robert
ap Hughes	Robertus
ap Hyll	Ieuan
ap Ienan	Edmund
ap Ienan	Thomas
ap Ienn	James
ap Ienn	Lewis
ap Ienn	Philip
ap Ienn	Richard
ap Ienn	Thomas
ap Ienne	Thomas
ap Ieuan	Edward
ap Ieuan	Hugh
ap Ieuan	Hugo
ap Ieuan	Hugo ap David
ap Ieuan	Lodovicus
ap Ieuan	Morice
ap Ieuan	Robert
ap Ieuan	Robertus
ap Ieuan	Thomas
ap Ieuan	Walter
ap Ieuan	William
ap Ithell	Robert
ap Ithell	Robertus
ap Jenken	David
ap Jenkins	David
ap Jenkins	Edmownd
ap Jenkins	Hughe
ap Jenkins	James
ap Jenkins	Lewes
ap Jenkins	Res
ap Jenkins	Richard
ap Jenkins	William
ap Jenkins (?)	Lewis
ap Jenkins (?)	Phelipp
ap Jenkins (?)	Richard
ap Jenkins ap Phelipp	Thomas
Ap Jenkyn	Edwardus
ap Jenn Phe	Thomas
ap Jeny	Robert
ap Jeuan	David
ap Jeuan	Edmonde
ap Jeuan	Gruff
ap Jeuan	James
ap Jeuan	John
ap Jeuan	Phelipp
ap Jeuan	Ryce
ap Jeuan	Rychard
ap Jeuan	Thomas
ap Jeuan ap David	Lewes
ap Jeuan ap Phelip	Thomas
ap Jeuan Phelip	Thomas
Ap Jevan	William
ap Jhankine	Thomas
ap Jhankine	Walter
ap John	David
ap John	Griff
ap John	John
ap John	Lewes
ap John	Lewis
ap John	Maurice
ap John	Richardus
ap John	Robertus
ap John als. Gwyn	Lewes
ap John ap Jenkyn	Lewis
ap Johns	Jenkin
ap Jones	Hugh
ap Jones	John
ap Juean	David
ap Kenrick	Owen
ap Ll--	Griffinus
ap Llewelyn	Gruffith
ap Madok	Thomas
ap Madoke	Eliceus
Ap Mered	Robert
ap Meredith	Robert
ap Mo--s	Lodovicus
ap Mores	Lewes
ap Morgan	John
ap Morgan	Robert
ap Morgan	Rotheruth
ap Morgan	Thomas
ap Owain	Mauritius
ap Owain	Willielmus
ap Owen	Griffin
ap Owen	Griffinus
ap Owen	Griffith
ap Owen	Gruffith
ap Owen	Jenkin
ap Owen	John
ap Owen	Maurice
ap Owen	William
ap Owinus	Owinus
ap Powell	Eavens
ap Powell	William
ap Price	Evanus
ap Price	Hugh
Ap Price	Thomas
ap Protherghe	Hugh
Ap pryce	Edward
ap Rees	David
ap Rees	Edwardus
ap Rees	Henry
ap Rees	Hughe
ap Rees	Hugo
ap Rees	Johannes
ap Rees	Robert
ap Rees	Thomas
ap Res	Henry
ap Res	Hugh
ap Res	Hughe
ap Res	Hugo
ap Res	John
ap Res	Morgan
ap Res	Owen
ap Res	Owinus
ap Res	Thomas
ap Rhys	Ieuan
ap Rhys	Thomas
Ap Rice	Elisha
ap Rice	Griffith
ap Rice	Johannes ap D'd
Ap Rice	John
ap Rice	William
ap Richard	David
ap Richard	Edwardus
ap Richard	Ellis
ap Richard	Evanus
ap Richard	Griffinus
ap Richard	Hugh
ap Richard	Humfrey
ap Richard	Jhankine
Ap Richard	John
ap Richard	Lewis
ap Richard	Leyson
ap Richard	Owinus
ap Richard	Richard
ap Richard	Robertus
ap Richarde	David
ap Richeard	Thomas
ap Richeaud	Elizeus
ap Rise	Hugh
ap Robert	David
ap Robert	Galfridus
ap Robert	Griffith ap David
ap Robert	Hugh
ap Robert	Hugo
ap Robert	Johannes
ap Robert	John
ap Robert	Ludovicus
ap Robert	Morgan
ap Robert	Rice
ap Robert	Rychard
ap Robert	Rytherchus
ap Robert	Thomas
ap Robert	William
ap Robert als. Gwyn	Rice
ap Roger	James
ap Rosse	James
ap Rychard	Ellyce
ap Rychard	Ellyze
ap Rychard	Robertus
ap Rychard	Thomas
ap Rynallt	William
ap Rys	Elizeus
ap Rytherch	Robertus
ap St. Edward	Robertus
ap Thomas	Davidus
ap Thomas	Folke
ap Thomas	Fulk
ap Thomas	Griffinus
ap Thomas	Griffith
ap Thomas	Gruff
ap Thomas	Hugo
ap Thomas	Johannes
ap Thomas	John
ap Thomas	Mauritius
ap Thomas	Mores
ap Thomas	Phillip
ap Thomas	Richard
ap Thomas	Richardus
ap Thomas	Stephen
ap Thomas	William
ap Thomas	Willimmus ap David
ap William	Leison
ap William	Leyson
ap William	Morice
ap William	Thomas
ap William	William
ap Williams	Robertus
ap Williams	William
ap Wylliam	Edmund
ap Wylliam	Robert
ap Wyllyam	Rhys
ap W[illiams]	Thomas
Ap-Jevan	Thomas
Aparry	James
Apayhene	John
Apelford	Daniel
Apelshewe	Johes
Aphenhurst	Francis
Aphoell	Rogerus
Aphughe	Ovinus
Apice	Ludovicus
Apiem	Johannes
Apiem	John
Apienner	John
Apilbie	Robertus
Apilforth	William
Aplebye	Johannes
Apleford	Carolus
Apleiard	Thomas
Apleton	Carolus
Apleton	Edmund
Apowell	Evens
apowell	Johannes
Apowell	Rogerus
Appelby	Johannes
Appilabe	
Applebee	Johannes
Applebee	Johes
Applebie	Ambrosius
Appleby	Geo:
Appleby	Johannes
Appleby	John
Appleby	Thomas
Applebye	Johannes
Applebye	Nicholas
Applebye	Nicholaus
Appleford	Carolus
Appleford	not given
Appleford	unknown
Applestre	Richardus
Appletoft	Richard
Appleton	Joannem
Appleton	Thomas
Appleyard	John
Appleyard	William
Applton	blank
Appowell	Edvardus
Appowell	Rogerus
Apprice	Hugh
Apprice	Hugo
Apprice	Johannes
Apprice	Lodovicus
Apprice	Thomas
Apprise	Hugo
Apprise	Lodowicus
Apprise	Thomas
Approbard	Philippus
Appryce	Lodowicus
Appryce	Philippus
Appryse	Lodowicus
Appulbe	Robertus
Appulton	Thomas
Appyllgarthe	Johannes
Aprice	Ellyce
Aprice	Hewes
Aprice	Hugh
Aprice	Hugo
Aprice	Johannes
Aprice	Lewis
Aprice	Lodovicus
Aprice	Walter
Aprise	Leuse
Aprobart	Johannes
Apryce	Lodovicus
apryce	Philip
Apryce	Rolandus
Apryse	Thomas
Apsley	blank
Apthill	Ralph
Apulgarth	Rogerus
Apulton	Johannes
Aquith	not given
Arane	Wiiliam
Aras	Johannes
Arbeto	Robert
Arbore	Richard
Arcer	Robert
Arces?	blank
Archar	Richard
Archar	Robert
Archar	Thomas
Archbold	Edwardus
Archbolde	Edwardus
Archbolde	Nicholaus
Archbolde	William
Archbolde	Willielmus
Archbole	William
Archbolt	Edmundus
Archdale	Robertus
Archdeacon	
archdeacon of Canterbury	
Arche	Ricardus
Arche	Richard
Arche	Richardus
Archepole	Nicholaus
Archer	A
Archer	Andrew
Archer	BLANK
Archer	Cristoferus
Archer	Edward
Archer	Edwardus
Archer	Egidius
Archer	Francis
Archer	George
Archer	Henry
Archer	Jacobus
Archer	Johannes
Archer	John
Archer	Not given
Archer	Not Given
Archer	Richard
Archer	Richard
Archer	Richus
Archer	Rober
Archer	Robert
Archer	Robertus
Archer	Robtus
Archer	Simon
Archer	Thomas
Archer	Timotheus
Archer	Tymothy
Archer	unknown
Archer	William
Archer	Willimus
Archpole	Edwardus
Archpoll	Edwardus
Archpoole [= Archbold]	William
Archur	George
Ardayne	Johannes
Arde	George
Arden	Gabrielis
Arden	George
Arden	Georgius
Arden	Henry
Arden	Jacobus
Arden	Johannes
Arden	John
Arden	Richard
Arden	Thomas
Arden	William
Ardern	Johannes
Ardern	Leonardus
Ardern	Thomas
Arderne	Thomas
Ardes	Willelmus
Ardin	Willimus
Arding	
Arding	Isaac Richard
Ardley	John
Ardree	William
Ardrewe	John
Ardrey	Guilielmus
Ardrey	Gulielmus
Ardrey	Johannes
Ardrey	Willimus
Ardyn	Johannes
Ares	blank
Ares	Joseph
Areskin	Philippus
Argal	Richard
Argall	BLANK
Argall	Johannes
Argall	John
Argall	Richardus
Argar	Richardus
Argentyne	Richard
Arger	Clemens
Argill	Richard
Arginton	Richard
Argoll	Richus
Argor	Richardus
Arie	Johes
Arimistead	Jacobus
Aris	Rowlandus
Arkesden	Thomas
Arley	John
Arlmer	John
Armagh	Thomas
Armefeeld	Thomas
Armeford	Michael
Armerar	John
Armerer	Johannes
Armesteade	Jacobus
Armestie	Michael
Armestrong	Johes
Armestrong	Thomas
Armestronge	Henricus
Armestronge	Johes
Armestronge	Richardus
Armestronge	Thomas
Armetrideing	Thomas
Armetriding	John
Armetriding	Thomas
Armetridinge	Johannes
Armetridrig	Thomas
Armetrydynge	Johannes
Armett	John
Armett	Willielmus
Armett	Willimus
Armgood	Thomas
Armishawe	Robert
Armistead	Daniel
Armistead	Nathaniel
Armisteade	Philip
Armitag	Williamus
Armitage	Johannes
Armitage	Petr
Armitage	Richard
Armitage	Thomas
Armitage	William
Armitage	Willimus
Armitriding	John
Armitstead	Nathaniel
Armitstead	Nathaniell
Armitstead	Robertus
Armond	Jacobus
Armond	James
Armond	John
Armorer	John
Armstead	Anthony
Armstead	Jacobus
Armstead	Willimus
Armsted	Christofer
Armsted	William
Armstid	not given
Armstrong	
Armstrong	Andrew
Armstrong	Edwardus
Armstrong	Joannes
Armstrong	Johannes
Armstrong	John
Armstrong	not stated
Armstrong	Willelmus
Armstrong	William
Armstronge	blank
Armstronge	Hugh
Armstronge	Ricardus
Armyn	Willmus
Armytage	Humphrey
Armytt	William
Arnald	W
Arnald	William
Arnalde	W
Arndell	Edward
Arne	Nicholaus
Arnefeld	Thomas
Arnefylde	Thomas
Arnett	William
Arneway	John
Arney	Johannes
Arney	William
Arnnold	Jhon
Arnoff	Thomas
Arnold	Adrianus
Arnold	Andreas
Arnold	blank
Arnold	Georgius
Arnold	Henry
Arnold	Johannes
Arnold	Johes
Arnold	John
Arnold	Johnes
Arnold	Luca
Arnold	Ricardus
Arnold	Richard
Arnold	Robertus
Arnold	Thomas
Arnold	Will'us
Arnold	Will.
Arnold	Willelmus
Arnold	William
Arnold	Willielmus
Arnold	Willimus
Arnolde	Edwardus
Arnolde	Francis
Arnolde	John
Arnolde	Nicholaus
Arnolde	not given
Arnolde	Ricardus
Arnolde	William
Arnolde	Willimus
Arnoldus	BLANK
Arnoll	Andreas
Arnosse	Thomas
Arnott	Samuel
Arnutt	William
Arosmith	Alexander
Arrandle	Edmund
Arris	Rowlandus
Arrowsmith	
Arrowsmith	John
Arrowsmith	Thomas
Arrowsmith	unknown
Arson	Raufe
Arter	William
Arther	Franciscus
Arther	Henricus
Arthur	Abrahamus
Arthur	blank
Arthur	not given
Arthur	Owenus
Arthur	Owinus
Arthur	Simon
Arthur	William
Arthure	George
Arthure	Johannes
Arthure	Morgan
Artie	John
Arton	Ric
Artridge	Simon
Arture	Johanes
Artwike	Johannes
Artwyke	Edwards
Arundel	Nathaniel
Arundell	
Arundell	blank
Arundell	Edmund
Arundell	Elizeus
Arundell	Gregorius
Arundell	Guilielmus
Arundell	not given
Arundell	Peter
Arundell	R
Arundell	Thomas
Arundell	Walterus
Arunzphe	Thomas
Arvie	Thomas
Arwyn	Johannes
Asbald	James
Asbery	Thomas
Asbridge	Jonathan
Asbrook	not given
Asbye	Wylliam
Ascew	not given
Aschburnham	Robertus
Aschefeld	
Ascheleye	Simon
Aschfyld	
Aschton	Edwardus
Aschton	Henricus
Aschton	Ricardus
Aschton	Robertus
Aschton	Willhelmus
Ascough	Henry
Ascough	Hugh
Ascrofte	Joannes
Ascrofte	Johannes
Ascughe	Johannes
Asfield	Thomas
Asfordby	Carolus
Ash	Gulielmus
Ash	Leonardus
Ash	Nathaniel
Ash	Nathanielis
Ash	Simeon
Ash	Simon
Ashall	Blank
Ashall	not given
Ashall	Thomas
Ashbie	John
Ashbie	Richard
Ashbie	Thomas
Ashbie	William
Ashbolde	William
Ashborne	Alexander
Ashborne	blank
Ashborne	George
Ashborne	Salomon
Ashborne	Solomon
Ashbornham	Edwardus
Ashbould	William
Ashbourne	
Ashbourne	Christopherus
Ashbridge	Jonathan
Ashbridge	Robert
Ashbrook	Samuel
Ashburn	Christopher
Ashburn	Guliemus
Ashburn	Robert
Ashburnam	Georgius
Ashburne	Robtus
Ashburne	Sol
Ashburneham	Henricus
Ashburner	Gulielmus
Ashburner	Richard
Ashburnes	Gulielmus
Ashburnham	Charles
Ashburnham	Edward
Ashburnham	Edwardus
Ashburnham	John
Ashburnham	William
Ashbury	Willelmus
Ashby	Robertus
Ashby	William
Ashby	Willielmus
Ashcroft	unknown
Ashdale	Johannes
Ashdon	John
Ashe	John
Ashe	Johnes
Ashe	Josephus
Ashe	Nathaniel
Ashe	not given
Ashe	Oliverus
Ashe	Robertus
Ashe	Simeon
Ashe	Thomas
Ashe	Williamus
Ashebie	W.
Ashebill	Thomas
Ashebold	BLANK
Ashebole	Wilhelmus
Asheboll	BLANK
Asheborne	George
Asheburner	Johannes
Asheburner	Willmus
Asheburye	Willielmus
Asheby	Petrus
Ashebye	John
Ashebye	Robertus
Ashedon	Richard
Ashefild	
Ashehurst	John
Asheley	Galfridus
Asheley	Gulielmus
Asheley	Johannes
Asheley	William
Asheleye	Thomas
Ashelie	John
Ashelock	John
Ashenhurst	Francis
Ashenhurst	Francis
Ashenhurst	Franciscus
Ashepool	Thomas
Asheton	Henricus
Asheton	John
Asheton	Nicholas
Asheton	Nicholaus
Asheton	Petrus
Asheton	Richardus
Asheton	Robert
Asheton	Robertus
Asheton	Thomas
Asheton	William
Asheton	Willmus
Asheworth	Laurentius
Asheworth	not given
Ashewyn	Johannes
Ashfeild	blank
Ashfeild	Edmund
Ashfeild	Thomas
Ashfield	Thomas
Ashford	Daniel
Ashford	Danielis
Ashlake	John
Ashlen	Not Given
Ashley	
Ashley	Edward
Ashley	Guilielmus
Ashley	Henricus
Ashley	Johannes
Ashley	John
Ashley	Richard
Ashley	unknown
Ashlie	Hugo
Ashlok	Johannes
Ashmall	Alexander
Ashpoole	George
Ashpoole	William
Ashtley	not given
Ashton	
Ashton	Alexander
Ashton	Andreas
Ashton	Christopher
Ashton	Edmund
Ashton	Edward
Ashton	Francis
Ashton	Franciscus
Ashton	Georgius
Ashton	Gualterus
Ashton	Gulielmus
Ashton	Jacobus
Ashton	James
Ashton	Johannes
Ashton	John
Ashton	Nicholas
Ashton	Nicolaus
Ashton	not given
Ashton	Petrus
Ashton	Randall
Ashton	Ri:
Ashton	Ricardus
Ashton	Richard
Ashton	Robert
Ashton	Robertus
Ashton	Samuel
Ashton	Thomas
Ashton	unknown
Ashton	Valentyne
Ashton	William
Ashton	Williamus
Ashton	Wmg
Ashton	Wmus
Ashurst	Jacobus
Ashurst	Thomas Henry
Ashwel	George
Ashwell	George
Ashwell	Nicholas
Ashwell	Nicholaus
Ashwell	unknown
Ashwood	Bartholomeus
Ashwood	Henricus
Ashwood	Henry
Ashworth	blank
Ashworth	Joannes
Ashworth	Johannes
Ashworth	John
Ashworth	Nathaniel
Ashworth	not given
Ashworth	unknown
Ashworthe	John
Askene	John
Asker	John
Askettyll	Johannes
Askew	Adam
Askew	Anthonius
Askew	Egeon
Askew	Henry
Askew	Jno
Askew	not given
Askew	Richard
Askew	Roger
Askewe	Christoferus
Askewe	Christopher
Askewe	Christopherus
Askewe	Cristoferus
Askewe	Johannes
Askewe	Richard
Askewe	Roger
Askewe	Thomas
Askeye	Thomas
Askeyne	Thomas
Askill	John
Askins	William
Askne	Johes
Askowe	Cristoferus
Askque	Gulielmus
Askue	William
Askyn	Thomas
Aslabye	Georgius
Aslack	Gulielmus
Aslet	Thomas
Asley	Thomas
Aspden	Joannes
Aspden	Johannes
Aspden	Stephen
Aspden	Thomas
Aspden	Tymothy
Aspeden	Robert
Aspenall	Thomas
Aspenwall	James
Aspin	Edrus
Aspin	Edvardus
Aspin	Edwardus
Aspin	Gulielmus
Aspin	Thomas
Aspin	Willmus
Aspinal	not given
Aspinall	James
Aspinall	Nicholas
Aspinall	Thomas
Aspinwall	James
Aspinwall	Jmaes
Aspinwall	Richard
Asplen	Thomas
Asplen	William
Asplin	William
Aspull	Gilbertus
Aspull	Thomas
Aspynall	Nicholas
Aspynall	Thomas
Assen	Jacobus
Assewewell	not given
Assh	Thomas
Asshawe	Thomas
Asshe	Oliverus
Assheby	Robertus
Asshebye	Robertus
Asshelabie	Georgius
Assheley	Robertus
Asshell	John
Asshenhurt	Franciscus
Asshepoll	Tho
Assheton	Gulielmus
Assheton	Henricus
Assheton	Petrus
Assheton	Richard
Assheton	Robert
Assheton	Robertus
Assheton	unknown
Assheton	William
Assheworth	Thomas
Asshier	Henry
Asshley	Thomas
Asshton	Georgius
Asshworth	Thomas
Asshworthe	Lawrence
Asstrote	Robert
Astburie	Hugo
Astbury	John
Astburye	Hugo
Astclyff	Robertus
Astebury	Hugo
Asteburye	Hugo
Asteley	Galfridus
Asteley	James
Asteley	William
Astell	blank
Astell	Gulielmus
Astell	John
Astell	Radulphus
Astell	Richardus
Astell	Thomas
Astelyn	Richard
Asten	Robert
Asten	Roger
Asten	Thomas
Asten	William
Aster	John
Astheleye	Nicholaus
Asthorpe	Johannes
Astle	Radulphus
Astle	Ralph
Astley	Gilbert
Astley	Henricus
Astley	Herbertus
Astley	James
Astley	Johannes
Astley	not given
Astley	Thomas
Astley	Willimus
Astley ?	William
Astleye	Joannes
Astleye	Robertus
Astleye	Willmus
Astly	Johannes
Aston	Edwardus
Aston	Francis
Aston	Georgius
Aston	Humfrey
Aston	John
Aston	John
Aston	not given
Aston	Ricardus
Aston	Richard
Aston	Robart
Aston	Robert
Aston	Rogerus
Aston	Thomas
Aston	Thomas
Aston	William
Aston	Willimus
Astone	John
Astons	Willimus
Astyn	Gulielmus
Astyn	Thomas
Aswell	unknown
At***s	Samuel
Atchelawe	Barnerd
Atcherley	John
Atcherley	unknown
Atfield	Ambrose
Atfield	Johannes
Atfielf	Johannes
Athawite	Not given
Athelston	Michaelis
Athelstone	Michaelis
Athelstone	Miichael
Atherfole	Richard
Atherton	Antonie
Atherton	blank
Atherton	Cutbertus
Atherton	Edvardus
Atherton	Edwardus
Atherton	George
Atherton	Guilielmus
Atherton	Gulielmus
Atherton	Johannes
Atherton	John
Atherton	not given
Atherton	Richard
Atherton	Richardus
Atherton	Robertus
Atherton	Samuel
Atherton	Thomas
Atherton	Willielmus
Athleston	Michaelis
Atho	Henry
Athowe	Christoferus
Athrop	Johannes
Aththwaite	Not given
Athwaite	Not given
Athwell	Willimus
Atke	George
Atke	Georgius
Atkenson	Thomas
Atkenson	William
Atkenson	Willielmus
Atkin	Johannes
Atkin	Sampson
Atkin	Simon
Atkins	Alexander
Atkins	Alexandrus
Atkins	David
Atkins	Francis
Atkins	Franciscus
Atkins	Henricus
Atkins	Henry
Atkins	Hugo
Atkins	Johannes
Atkins	Johes
Atkins	John
Atkins	Richard
Atkins	Thomas
Atkins	Thomas
Atkins	William
Atkinsen	Willielmus
Atkinson	
Atkinson	Arthur
Atkinson	Benedict
Atkinson	Blank
Atkinson	BLANK [but Brian]
Atkinson	Brian
Atkinson	Carleton
Atkinson	Carlton
Atkinson	Carolus
Atkinson	Christopher
Atkinson	David
Atkinson	Edmund
Atkinson	Edmundus
Atkinson	Edrus
Atkinson	Edwardus
Atkinson	Franciscus
Atkinson	George
Atkinson	Georgius
Atkinson	Gerard
Atkinson	Gerrard
Atkinson	Gerrardus
Atkinson	Guilielmus
Atkinson	Gulielmus
Atkinson	Henry
Atkinson	Henry Arthur
Atkinson	Hugh
Atkinson	Jacobus
Atkinson	Johannes
Atkinson	John
Atkinson	John
Atkinson	John Breek
Atkinson	John Breeks
Atkinson	Josephus
Atkinson	Miles alias Michael
Atkinson	Milesius
Atkinson	Milo
Atkinson	Not given
Atkinson	not given
Atkinson	Reinolde
Atkinson	Richard
Atkinson	Richardus
Atkinson	Ro:
Atkinson	Robert
Atkinson	Robert [but recte Christopher]
Atkinson	Robertus
Atkinson	Robtus
Atkinson	Rowland
Atkinson	Solomon
Atkinson	Stephanus
Atkinson	Thomas
Atkinson	Thomas
Atkinson	unknown
Atkinson	William
Atkinson	William
Atkinson	Willimus
Atkinsonne	John
Atkinsonne	Thomas
Atkis	Georgius
Atki[n]s	Henry
Atkyn	Johannes
Atkyns	Henry
Atkyns	Jacobus
Atkyns	Johanes
Atkyns	Johannes
Atkyns	John
Atkyns	Simon
Atkyns	Walterus
Atkyns	William
Atkyns	Willielmus
Atkynson	
Atkynson	Henricus
Atkynson	Johannes
Atkynson	John
Atkynson	Percivallus
Atkynson	Richard
Atkynson	Thomas
Atkynson	William
Atkynson	Williamus
Atkynson	Willielmus
Atkynson	Willimus
Atkynson	Willmus
Atkys	Georgius
Atley	Roger
Atslowe	Stephanus
Attenbury	Edwardus
Attenell	Johannes
Atteraburye	Thomas
Atterbie	Thomas
Atterburgh	Lodovicus
Atterbury	blank
Atterbury	Francis
Atterbye	Thomas
Atterbyre	Thomas
Attersall	Willielmus
Attershall	Willielmus
Attersoll	Johannes
Attersoll	Willielmus
Attes [?]	George
Attherley	James
Attie	George
Attkynson	Henricus
Attlesey	Philippus
Attlesey	unknown
Atton	George
Atton	Georgius
Attwood	Johannes
Attwood	Samuel
Atwell	Georgius
Atwell	Hugh
Atwill	Thomas
Atwodd	Nicholaus
Atwood	Edward
Atwood	Edwardus
Atwood	Henricus
Atwood	James Estcourt
Atwood	John
Atwood	King
Atwood	Not given
Atwood	Ricardus
Atwood	Richard
Atwood	Saml
Atwood	Samuel
Atwood	Thomas
Atwoode	Robert
Atwoode	Robertus
Atwyke	John
Auber	Not given
Auber	Not given
Auber	unknown
Aubery	Samuel
Aubery	Thomas
Aubery	unknown
Aubourn	unknown
Aubrey	Thomas
Aucher	Jacobus
Auchyn	Johannes
Audleby	Edmundus
Audley	Johannes
Audley	Robertus
Audley	Thomas
Audye	Thomas
Augar	not given
Auger	Edward
Auger	Thomas
Augier	unknown
Augor	Johannes
Augor	John
Augustine	Thomas
Augustyne	Thomas
Augustyne	Willielmus
Aulby	Johannes
Aule	Laurence
Ault	Jacobus
Ault	James
Aumbler	William
Aungier	Eduardus
Aungier	Josias
Aunsell	Johannes
Aunsell	Robertus
Aunsett	Johannes
Aunsham	Richard
Aunsham	Richard
Ausam	Richard
Aust	Wiliam
Aust	Wm.
Austayne	Thomas
Auste	Willimus
Austen	
Austen	blank
Austen	Clement
Austen	Edmund
Austen	George
Austen	James
Austen	Johannes
Austen	John
Austen	Nicholas
Austen	Nicholaus
Austen	Randall
Austen	Richardus
Austen	Robert
Austen	Robertus
Austen	Thomas
Austen	unknown
Austen	William
Austen	Willimus
Austeyne	Willielmus
Austin	George
Austin	Henricus
Austin	J
Austin	Joannes
Austin	John
Austin	Petrus
Austin	Samuell
Austin	Thomas
Austin	unknown
Austyn	Roberte
Austyn	William
Auterbus	Radulphus
Autfeild	Nicholas
Authewike	Johannes
Autye	Thomas
Av*eman	Willimus
Aven	John
Avenant	Thomas
Averall	Thomas
Averell	Thomas
Averell	William
Averey	Henry
Averey	Willielmus
Avery	Thomas
Avery	Willelmus
Avery	William
Avery	Willielmus
Avery	Willmus
Avery	Willus
Averye	Richard
Aves	Robert
Avis	Daniel
Avis	Robertus
Avis	Thomas
Avison	William
Avonant	Thomas
Avster	Thomas
Avyes	James
Avyn	Johannes
Avyner	Johannes
Avys	Johannes
Avys	Robert
Awbere	William
Awbery	Oliverus
Awbery	Thomas
Awbery	William
Awbrey	Arthure
Awbrey	Dominicus
Awbrey	Evanus
Awbrey	missing
Awbrey	Oliver
Awbrey	Richard
Awbrey	Thomas
Awbrey	Timothy
Awbrey	Walter
Awbrey	William
Awbrey	Willimus
Awburne	Mathaeus
Awcher	Jacobus
Awckland	Edwarde
Awcocke	Thurstan
Awcoke	Humfrey
Awdeley	Robertus
Awdeley	Thomas
Awdeleye	Nicholaus
Awdesley	Roger
Awdley	Nicholas
Awdlie	Barthus
Awdrey	unknown
Awdrie	Johannes
Awdry	John
Awdry	William
Awdrye	Willielmus
Awdsley	Thomas
Awdur	Thomas
Awdy	not given
Awdye	Bartholomew
Awford	W.
Awger	Thomas
Awinder	John
Awkyns	John
Awldwyne	Antony
Awmber	Cutbert
Awncell	Matheus
Awngier	Thomas
Awnsell	Matheus
Awnsell	Thomas
Awnsham	Richard
Awsten	Andreas
Awsten	BLANK
Awsten	Clement
Awsten	Jacobus
Awsten	James
Awsten	Johanes
Awsten	John
Awsten	Nicholaus
Awsten	Richard
Awsten	Richardus
Awsten	Roger
Awsten	Thomas
Awsten	Valentine
Awsten	Valentinus
Awsten	William
Awstin	Johannes
Awstin	Richardus
Awstin	Thomas
Awston	James
Awston	Johannes
Awston	Robert
Awston	Thomas
